staging.directvplay.com,dtv-cert.tbxnet.com,Subdomain Takeover,High
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUfaHR0cDovL2RpcmVjdHZsYS5jb20vYWJvdXQuYXNweGQCAw9kFgICAQ8WAh4Dc3JjBSRjb3VudHJpZXMyLmFzcHg/dXJsZnJvbT0vY29udGFjdGVub3NkAh8PFgIfAAUfaHR0cDovL2RpcmVjdHZsYS5jb20vYWJvdXQuYXNweGRkAzX2R+mLWE+HbFgbemvN8UeCVzw=,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUgaHR0cDovL2RpcmVjdHZsYS5jb20vY29udGFjdGVub3NkAgMPZBYCAgEPFgIeA3NyYwUkY291bnRyaWVzMi5hc3B4P3VybGZyb209L2NvbnRhY3Rlbm9zZAIfDxYCHwAFIGh0dHA6Ly9kaXJlY3R2bGEuY29tL2NvbnRhY3Rlbm9zZGRf7QulHdQ2FmoGpQe7dqOCk0BdPg==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUhaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYWl0YWxpYW5hZAIDD2QWAgIBDxYCHgNzcmMFJWNvdW50cmllczIuYXNweD91cmxmcm9tPS9saWdhaXRhbGlhbmFkAh8PFgIfAAUhaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYWl0YWxpYW5hZGQ4WF+I1xr3NkeV9ZSeF5Ry9FlgJw==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUhaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYWl0YWxpYW5hZAIDD2QWAgIBDxYCHgNzcmMFJWNvdW50cmllczIuYXNweD91cmxmcm9tPS9saWdhaXRhbGlhbmFkAh8PFgIfAAUhaHR0cDovL2RpcmVjdHZsYS5jb20vbGlnYWl0YWxpYW5hZGQ=,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUqaHR0cDovL2RpcmVjdHZsYS5jb20vdWVmYS1jaGFtcGlvbnMtbGVhZ3VlZAIDD2QWAgIBDxYCHgNzcmMFLmNvdW50cmllczIuYXNweD91cmxmcm9tPS91ZWZhLWNoYW1waW9ucy1sZWFndWVkAh8PFgIfAAUqaHR0cDovL2RpcmVjdHZsYS5jb20vdWVmYS1jaGFtcGlvbnMtbGVhZ3VlZGQ=,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUqaHR0cDovL2RpcmVjdHZsYS5jb20vdWVmYS1jaGFtcGlvbnMtbGVhZ3VlZAIDD2QWAgIBDxYCHgNzcmMFLmNvdW50cmllczIuYXNweD91cmxmcm9tPS91ZWZhLWNoYW1waW9ucy1sZWFndWVkAh8PFgIfAAUqaHR0cDovL2RpcmVjdHZsYS5jb20vdWVmYS1jaGFtcGlvbnMtbGVhZ3VlZGTM76h9Q+ujE2h6Az7taRAFYW2eOg==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUwaHR0cDovL2RpcmVjdHZsYS5jb20vcmVzcG9uc2FiaWxpZGFkLXNvY2lhbC5hc3B4ZAIDD2QWAgIBDxYCHgNzcmMFH2NvdW50cmllczIuYXNweD91cmxmcm9tPS9lbXBsZW9kAh8PFgIfAAUwaHR0cDovL2RpcmVjdHZsYS5jb20vcmVzcG9uc2FiaWxpZGFkLXNvY2lhbC5hc3B4ZGRRSXaiNC901TQobO5kRYVhvdzr2w==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgUwaHR0cDovL2RpcmVjdHZsYS5jb20vcmVzcG9uc2FiaWxpZGFkLXNvY2lhbC5hc3B4ZAIDD2QWAgIBDxYCHgNzcmMFJGNvdW50cmllczIuYXNweD91cmxmcm9tPS9jb250YWN0ZW5vc2QCHw8WAh8ABTBodHRwOi8vZGlyZWN0dmxhLmNvbS9yZXNwb25zYWJpbGlkYWQtc29jaWFsLmFzcHhkZF4zkzl9QRvboElsJlonb9W3jGm1,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgVsaHR0cDovL2RpcmVjdHZsYS5jb20vd0VQRHdVSk5UWXdOek01TVRjNUQyUVdBZ0lCRDJRV0FnSUJEeFlDSGdscGJtNWxjbWgwYld3RkZDOVNaV3BsWTNSbFpDMUNlUzFWY214VFkyRnVaR1E9ZAIDD2QWAgIBDxYCHgNzcmMFcGNvdW50cmllczIuYXNweD91cmxmcm9tPS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHUT1kAh8PFgIfAAVsaHR0cDovL2RpcmVjdHZsYS5jb20vd0VQRHdVSk5UWXdOek01TVRjNUQyUVdBZ0lCRDJRV0FnSUJEeFlDSGdscGJtNWxjbWgwYld3RkZDOVNaV3BsWTNSbFpDMUNlUzFWY214VFkyRnVaR1E9ZGQ=,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWAAmh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUtNVFl3T0RVeU9EZzNNQTlrRmdJQ0FROWtGZ1lDQVE4V0FoNEVhSEpsWmdVYmFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZaVzF3YkdWdlpBSUREMlFXQWdJQkR4WUNIZ056Y21NRkgyTnZkVzUwY21sbGN6SXVZWE53ZUQ5MWNteG1jbTl0UFM5bGJYQnNaVzlrQWg4UEZnSWZBQVViYUhSMGNEb3ZMMlJwY21WamRIWnNZUzVqYjIwdlpXMXdiR1Z2WkdTMDVhc2ZxZHdiUXBORTVtRldWd2tQYTVMTWV3PT1kAgMPZBYCAgEPFgIeA3NyYwWEAmNvdW50cmllczIuYXNweD91cmxmcm9tPS93RVBEd1VLTVRZd09EVXlPRGczTUE5a0ZnSUNBUTlrRmdZQ0FROFdBaDRFYUhKbFpnVWJhSFIwY0RvdkwyUnBjbVZqZEhac1lTNWpiMjB2Wlcxd2JHVnZaQUlERDJRV0FnSUJEeFlDSGdOemNtTUZIMk52ZFc1MGNtbGxjekl1WVhOd2VEOTFjbXhtY205dFBTOWxiWEJzWlc5a0FoOFBGZ0lmQUFVYmFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZaVzF3YkdWdlpHUzA1YXNmcWR3YlFwTkU1bUZXVndrUGE1TE1ldz09ZAIfDxYCHwAFgAJodHRwOi8vZGlyZWN0dmxhLmNvbS93RVBEd1VLTVRZd09EVXlPRGczTUE5a0ZnSUNBUTlrRmdZQ0FROFdBaDRFYUhKbFpnVWJhSFIwY0RvdkwyUnBjbVZqZEhac1lTNWpiMjB2Wlcxd2JHVnZaQUlERDJRV0FnSUJEeFlDSGdOemNtTUZIMk52ZFc1MGNtbGxjekl1WVhOd2VEOTFjbXhtY205dFBTOWxiWEJzWlc5a0FoOFBGZ0lmQUFVYmFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZaVzF3YkdWdlpHUzA1YXNmcWR3YlFwTkU1bUZXVndrUGE1TE1ldz09ZGTxNIUZJ63kcMe2imKwUpdibhrJNw==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAWh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZGQzlTWldwbFkzUmxaQzFDZVMxVmNteFRZMkZ1WkdTRHFoUVlRc2F5RlUgWFRBUmVHTUFPaUZIYlpBPT1kAgMPZBYCAgEPFgIeA3NyYwWMAWNvdW50cmllczIuYXNweD91cmxmcm9tPS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU0RxaFFZUXNheUZVIFhUQVJlR01BT2lGSGJaQT09ZAIfDxYCHwAFiAFodHRwOi8vZGlyZWN0dmxhLmNvbS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU0RxaFFZUXNheUZVIFhUQVJlR01BT2lGSGJaQT09ZGRkVwbiVQHo0kdJzNKVGvWNjbEz9Q==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAWh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZGQzlTWldwbFkzUmxaQzFDZVMxVmNteFRZMkZ1WkdTd1R6aDRjbG9qTVB4MGxpNkZtMDJJZkRxUWV3PT1kAgMPZBYCAgEPFgIeA3NyYwWMAWNvdW50cmllczIuYXNweD91cmxmcm9tPS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU3dUemg0Y2xvak1QeDBsaTZGbTAySWZEcVFldz09ZAIfDxYCHwAFiAFodHRwOi8vZGlyZWN0dmxhLmNvbS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU3dUemg0Y2xvak1QeDBsaTZGbTAySWZEcVFldz09ZGQ=,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAWh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZGQzlTWldwbFkzUmxaQzFDZVMxVmNteFRZMkZ1WkdTd1R6aDRjbG9qTVB4MGxpNkZtMDJJZkRxUWV3PT1kAgMPZBYCAgEPFgIeA3NyYwWMAWNvdW50cmllczIuYXNweD91cmxmcm9tPS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU3dUemg0Y2xvak1QeDBsaTZGbTAySWZEcVFldz09ZAIfDxYCHwAFiAFodHRwOi8vZGlyZWN0dmxhLmNvbS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHU3dUemg0Y2xvak1QeDBsaTZGbTAySWZEcVFldz09ZGSM0tESYNo9RVQytKnY1PoEewPmVA==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAWh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZGQzlTWldwbFkzUmxaQzFDZVMxVmNteFRZMkZ1WkdUeUtqZjhPRVogejdXeHRvM2FsQUhxbXBwTlJnPT1kAgMPZBYCAgEPFgIeA3NyYwWMAWNvdW50cmllczIuYXNweD91cmxmcm9tPS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHVHlLamY4T0VaIHo3V3h0bzNhbEFIcW1wcE5SZz09ZAIfDxYCHwAFiAFodHRwOi8vZGlyZWN0dmxhLmNvbS93RVBEd1VKTlRZd056TTVNVGM1RDJRV0FnSUJEMlFXQWdJQkR4WUNIZ2xwYm01bGNtaDBiV3dGRkM5U1pXcGxZM1JsWkMxQ2VTMVZjbXhUWTJGdVpHVHlLamY4T0VaIHo3V3h0bzNhbEFIcW1wcE5SZz09ZGQHcnr5d/kiN1+UGfcfgcHH3seM2g==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAmh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZkQzkzUlZCRWQxVktUbFJaZDA1NlRUVk5WR00xUkRKUlYwRm5TVUpFTWxGWFFXZEpRa1I0V1VOSVoyeHdZbTAxYkdOdGFEQmlWM2RHUmtNNVUxcFhjR3haTTFKc1drTXhRMlZUTVZaamJYaFVXVEpHZFZwSFUwUnhhRkZaVVhOaGVVWlZJRmhVUVZKbFIwMUJUMmxHU0dKYVFUMDlaR1MwbDRmNmxKWGRBaFZMWEl5UnBQc2pmcWthdWc9PWQCAw9kFgICAQ8WAh4Dc3JjBYwCY291bnRyaWVzMi5hc3B4P3VybGZyb209L3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZkQzkzUlZCRWQxVktUbFJaZDA1NlRUVk5WR00xUkRKUlYwRm5TVUpFTWxGWFFXZEpRa1I0V1VOSVoyeHdZbTAxYkdOdGFEQmlWM2RHUmtNNVUxcFhjR3haTTFKc1drTXhRMlZUTVZaamJYaFVXVEpHZFZwSFUwUnhhRkZaVVhOaGVVWlZJRmhVUVZKbFIwMUJUMmxHU0dKYVFUMDlaR1MwbDRmNmxKWGRBaFZMWEl5UnBQc2pmcWthdWc9PWQCHw8WAh8ABYgCaHR0cDovL2RpcmVjdHZsYS5jb20vd0VQRHdVSk5UWXdOek01TVRjNUQyUVdBZ0lCRDJRV0FnSUJEeFlDSGdscGJtNWxjbWgwYld3RmRDOTNSVkJFZDFWS1RsUlpkMDU2VFRWTlZHTTFSREpSVjBGblNVSkVNbEZYUVdkSlFrUjRXVU5JWjJ4d1ltMDFiR050YURCaVYzZEdSa001VTFwWGNHeFpNMUpzV2tNeFEyVlRNVlpqYlhoVVdUSkdkVnBIVTBSeGFGRlpVWE5oZVVaVklGaFVRVkpsUjAxQlQybEdTR0phUVQwOVpHUzBsNGY2bEpYZEFoVkxYSXlScFBzamZxa2F1Zz09ZGRAKsmpmizTfZsVSdicohp0OzRIkw==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAmh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZkQzkzUlZCRWQxVktUbFJaZDA1NlRUVk5WR00xUkRKUlYwRm5TVUpFTWxGWFFXZEpRa1I0V1VOSVoyeHdZbTAxYkdOdGFEQmlWM2RHUmtNNVUxcFhjR3haTTFKc1drTXhRMlZUTVZaamJYaFVXVEpHZFZwSFUzZFVlbWcwWTJ4dmFrMVFlREJzYVRaR2JUQXlTV1pFY1ZGbGR6MDlaR1ExWnRPaE04Y0o4TGc3VHR5M2lGc2F4Vyt3Smc9PWQCAw9kFgICAQ8WAh4Dc3JjBYwCY291bnRyaWVzMi5hc3B4P3VybGZyb209L3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZkQzkzUlZCRWQxVktUbFJaZDA1NlRUVk5WR00xUkRKUlYwRm5TVUpFTWxGWFFXZEpRa1I0V1VOSVoyeHdZbTAxYkdOdGFEQmlWM2RHUmtNNVUxcFhjR3haTTFKc1drTXhRMlZUTVZaamJYaFVXVEpHZFZwSFUzZFVlbWcwWTJ4dmFrMVFlREJzYVRaR2JUQXlTV1pFY1ZGbGR6MDlaR1ExWnRPaE04Y0o4TGc3VHR5M2lGc2F4VyB3Smc9PWQCHw8WAh8ABYgCaHR0cDovL2RpcmVjdHZsYS5jb20vd0VQRHdVSk5UWXdOek01TVRjNUQyUVdBZ0lCRDJRV0FnSUJEeFlDSGdscGJtNWxjbWgwYld3RmRDOTNSVkJFZDFWS1RsUlpkMDU2VFRWTlZHTTFSREpSVjBGblNVSkVNbEZYUVdkSlFrUjRXVU5JWjJ4d1ltMDFiR050YURCaVYzZEdSa001VTFwWGNHeFpNMUpzV2tNeFEyVlRNVlpqYlhoVVdUSkdkVnBIVTNkVWVtZzBZMnh2YWsxUWVEQnNhVFpHYlRBeVNXWkVjVkZsZHowOVpHUTFadE9oTThjSjhMZzdUdHkzaUZzYXhXK3dKZz09ZGQ=,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAmh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZkQzkzUlZCRWQxVktUbFJaZDA1NlRUVk5WR00xUkRKUlYwRm5TVUpFTWxGWFFXZEpRa1I0V1VOSVoyeHdZbTAxYkdOdGFEQmlWM2RHUmtNNVUxcFhjR3haTTFKc1drTXhRMlZUTVZaamJYaFVXVEpHZFZwSFUzZFVlbWcwWTJ4dmFrMVFlREJzYVRaR2JUQXlTV1pFY1ZGbGR6MDlaR1ExWnRPaE04Y0o4TGc3VHR5M2lGc2F4Vyt3Smc9PWQCAw9kFgICAQ8WAh4Dc3JjBYwCY291bnRyaWVzMi5hc3B4P3VybGZyb209L3dFUER3VUpOVFl3TnpNNU1UYzVEMlFXQWdJQkQyUVdBZ0lCRHhZQ0hnbHBibTVsY21oMGJXd0ZkQzkzUlZCRWQxVktUbFJaZDA1NlRUVk5WR00xUkRKUlYwRm5TVUpFTWxGWFFXZEpRa1I0V1VOSVoyeHdZbTAxYkdOdGFEQmlWM2RHUmtNNVUxcFhjR3haTTFKc1drTXhRMlZUTVZaamJYaFVXVEpHZFZwSFUzZFVlbWcwWTJ4dmFrMVFlREJzYVRaR2JUQXlTV1pFY1ZGbGR6MDlaR1ExWnRPaE04Y0o4TGc3VHR5M2lGc2F4VyB3Smc9PWQCHw8WAh8ABYgCaHR0cDovL2RpcmVjdHZsYS5jb20vd0VQRHdVSk5UWXdOek01TVRjNUQyUVdBZ0lCRDJRV0FnSUJEeFlDSGdscGJtNWxjbWgwYld3RmRDOTNSVkJFZDFWS1RsUlpkMDU2VFRWTlZHTTFSREpSVjBGblNVSkVNbEZYUVdkSlFrUjRXVU5JWjJ4d1ltMDFiR050YURCaVYzZEdSa001VTFwWGNHeFpNMUpzV2tNeFEyVlRNVlpqYlhoVVdUSkdkVnBIVTNkVWVtZzBZMnh2YWsxUWVEQnNhVFpHYlRBeVNXWkVjVkZsZHowOVpHUTFadE9oTThjSjhMZzdUdHkzaUZzYXhXK3dKZz09ZGSVSHJMqfFnqrXZln+g8PxevZ0tTg==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAmh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUtNVFl3T0RVeU9EZzNNQTlrRmdJQ0FROWtGZ1lDQVE4V0FoNEVhSEpsWmdVZGFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZiR2xuWVVKQ1ZrRmtBZ01QWkJZQ0FnRVBGZ0llQTNOeVl3VWhZMjkxYm5SeWFXVnpNaTVoYzNCNFAzVnliR1p5YjIwOUwyeHBaMkZDUWxaQlpBSWZEeFlDSHdBRkhXaDBkSEE2THk5a2FYSmxZM1IyYkdFdVkyOXRMMnhwWjJGQ1FsWkJaR1NkbzdzcFE1VnBvb1lqV0xoTFVJeUthekhmMFE9PWQCAw9kFgICAQ8WAh4Dc3JjBYwCY291bnRyaWVzMi5hc3B4P3VybGZyb209L3dFUER3VUtNVFl3T0RVeU9EZzNNQTlrRmdJQ0FROWtGZ1lDQVE4V0FoNEVhSEpsWmdVZGFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZiR2xuWVVKQ1ZrRmtBZ01QWkJZQ0FnRVBGZ0llQTNOeVl3VWhZMjkxYm5SeWFXVnpNaTVoYzNCNFAzVnliR1p5YjIwOUwyeHBaMkZDUWxaQlpBSWZEeFlDSHdBRkhXaDBkSEE2THk5a2FYSmxZM1IyYkdFdVkyOXRMMnhwWjJGQ1FsWkJaR1NkbzdzcFE1VnBvb1lqV0xoTFVJeUthekhmMFE9PWQCHw8WAh8ABYgCaHR0cDovL2RpcmVjdHZsYS5jb20vd0VQRHdVS01UWXdPRFV5T0RnM01BOWtGZ0lDQVE5a0ZnWUNBUThXQWg0RWFISmxaZ1VkYUhSMGNEb3ZMMlJwY21WamRIWnNZUzVqYjIwdmJHbG5ZVUpDVmtGa0FnTVBaQllDQWdFUEZnSWVBM055WXdVaFkyOTFiblJ5YVdWek1pNWhjM0I0UDNWeWJHWnliMjA5TDJ4cFoyRkNRbFpCWkFJZkR4WUNId0FGSFdoMGRIQTZMeTlrYVhKbFkzUjJiR0V1WTI5dEwyeHBaMkZDUWxaQlpHU2RvN3NwUTVWcG9vWWpXTGhMVUl5S2F6SGYwUT09ZGQ=,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgWIAmh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUtNVFl3T0RVeU9EZzNNQTlrRmdJQ0FROWtGZ1lDQVE4V0FoNEVhSEpsWmdVZGFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZiR2xuWVVKQ1ZrRmtBZ01QWkJZQ0FnRVBGZ0llQTNOeVl3VWhZMjkxYm5SeWFXVnpNaTVoYzNCNFAzVnliR1p5YjIwOUwyeHBaMkZDUWxaQlpBSWZEeFlDSHdBRkhXaDBkSEE2THk5a2FYSmxZM1IyYkdFdVkyOXRMMnhwWjJGQ1FsWkJaR1NkbzdzcFE1VnBvb1lqV0xoTFVJeUthekhmMFE9PWQCAw9kFgICAQ8WAh4Dc3JjBYwCY291bnRyaWVzMi5hc3B4P3VybGZyb209L3dFUER3VUtNVFl3T0RVeU9EZzNNQTlrRmdJQ0FROWtGZ1lDQVE4V0FoNEVhSEpsWmdVZGFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZiR2xuWVVKQ1ZrRmtBZ01QWkJZQ0FnRVBGZ0llQTNOeVl3VWhZMjkxYm5SeWFXVnpNaTVoYzNCNFAzVnliR1p5YjIwOUwyeHBaMkZDUWxaQlpBSWZEeFlDSHdBRkhXaDBkSEE2THk5a2FYSmxZM1IyYkdFdVkyOXRMMnhwWjJGQ1FsWkJaR1NkbzdzcFE1VnBvb1lqV0xoTFVJeUthekhmMFE9PWQCHw8WAh8ABYgCaHR0cDovL2RpcmVjdHZsYS5jb20vd0VQRHdVS01UWXdPRFV5T0RnM01BOWtGZ0lDQVE5a0ZnWUNBUThXQWg0RWFISmxaZ1VkYUhSMGNEb3ZMMlJwY21WamRIWnNZUzVqYjIwdmJHbG5ZVUpDVmtGa0FnTVBaQllDQWdFUEZnSWVBM055WXdVaFkyOTFiblJ5YVdWek1pNWhjM0I0UDNWeWJHWnliMjA5TDJ4cFoyRkNRbFpCWkFJZkR4WUNId0FGSFdoMGRIQTZMeTlrYVhKbFkzUjJiR0V1WTI5dEwyeHBaMkZDUWxaQlpHU2RvN3NwUTVWcG9vWWpXTGhMVUl5S2F6SGYwUT09ZGQHaUfP7mjQEaFZO6CNkhTze7kWVg==,Phishing,low
directvla.com,http://directvla.com/wEPDwUKMTYwODUyODg3MA9kFgICAQ9kFgYCAQ8WAh4EaHJlZgX0AWh0dHA6Ly9kaXJlY3R2bGEuY29tL3dFUER3VUtNVFl3T0RVeU9EZzNNQTlrRmdJQ0FROWtGZ1lDQVE4V0FoNEVhSEpsWmdVWWFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZibUpoWkFJREQyUVdBZ0lCRHhZQ0hnTnpjbU1GSEdOdmRXNTBjbWxsY3pJdVlYTndlRDkxY214bWNtOXRQUzl1WW1Ga0FoOFBGZ0lmQUFVWWFIUjBjRG92TDJScGNtVmpkSFpzWVM1amIyMHZibUpoWkdTejBwY3hNZTBFTlp3U29MRWNOQkNscitjOUx3PT1kAgMPZBYCAgEPFgIeA3NyYwX4AWNvdW50cmllczIuYXNweD91cmxmcm9tPS93RVBEd1VLTVRZd09EVXlPRGczTUE5a0ZnSUNBUTlrRmdZQ0FROFdBaDRFYUhKbFpnVVlhSFIwY0RvdkwyUnBjbVZqZEhac1lTNWpiMjB2Ym1KaFpBSUREMlFXQWdJQkR4WUNIZ056Y21NRkhHTnZkVzUwY21sbGN6SXVZWE53ZUQ5MWNteG1jbTl0UFM5dVltRmtBaDhQRmdJZkFBVVlhSFIwY0RvdkwyUnBjbVZqZEhac1lTNWpiMjB2Ym1KaFpHU3owcGN4TWUwRU5ad1NvTEVjTkJDbHIgYzlMdz09ZAIfDxYCHwAF9AFodHRwOi8vZGlyZWN0dmxhLmNvbS93RVBEd1VLTVRZd09EVXlPRGczTUE5a0ZnSUNBUTlrRmdZQ0FROFdBaDRFYUhKbFpnVVlhSFIwY0RvdkwyUnBjbVZqZEhac1lTNWpiMjB2Ym1KaFpBSUREMlFXQWdJQkR4WUNIZ056Y21NRkhHTnZkVzUwY21sbGN6SXVZWE53ZUQ5MWNteG1jbTl0UFM5dVltRmtBaDhQRmdJZkFBVVlhSFIwY0RvdkwyUnBjbVZqZEhac1lTNWpiMjB2Ym1KaFpHU3owcGN4TWUwRU5ad1NvTEVjTkJDbHIrYzlMdz09ZGQ=,Phishing,low
